"as_of_date","variable","c_value","i_value","f_value","e_value","v_value","average_pre_cv"
2020-03-04,"delayable",107.27,,,,,"4089430"
2020-03-05,"delayable",108.74,,,,,"4089430"
2020-03-06,"delayable",109.89,,,,,"4089430"
2020-03-07,"delayable",108.785,,,,,"4089430"
2020-03-08,"delayable",108.785,,,,,"4089430"
2020-03-09,"delayable",107.68,,,,,"4089430"
2020-03-10,"delayable",107.3,,,,,"4089430"
2020-03-11,"delayable",107.17,,,,,"4089430"
2020-03-12,"delayable",106.2,,,,,"4089430"
2020-03-13,"delayable",106.02,,,,,"4089430"
2020-03-14,"delayable",104.77,,,,,"4089430"
2020-03-15,"delayable",104.77,,,,,"4089430"
2020-03-16,"delayable",103.52,,,,,"4089430"
2020-03-17,"delayable",103.21,,,,,"4089430"
2020-03-18,"delayable",102.3,,,,,"4089430"
2020-03-19,"delayable",100.52,,,,,"4089430"
2020-03-20,"delayable",99.05,,,,,"4089430"
2020-03-21,"delayable",89.99,,,,,"4089430"
2020-03-22,"delayable",89.99,,,,,"4089430"
2020-03-23,"delayable",80.93,,0.224309989411727,,,"4089430"
2020-03-24,"delayable",76.06,,0.289282369425568,,,"4089430"
2020-03-25,"delayable",69.34,,0.313931281376622,,,"4089430"
2020-03-26,"delayable",63.73,,0.320900467791355,,,"4089430"
2020-03-27,"delayable",57.43,,0.326084564352489,,,"4089430"
2020-03-28,"delayable",50.785,,0.33031498277266,,,"4089430"
2020-03-29,"delayable",50.785,,0.332784764624899,,,"4089430"
2020-03-30,"delayable",44.14,,0.347236656453344,,,"4089430"
2020-03-31,"delayable",44.51,91.7,0.348532680593628,3982734.71046536,2.8,"4089430"
2020-04-01,"delayable",46.72,,0.435488564420958,,,"4089430"
2020-04-02,"delayable",48.2,,0.435977630134273,,,"4089430"
2020-04-03,"delayable",49.3,,0.437640453559543,,,"4089430"
2020-04-04,"delayable",50.535,,0.438545225129174,,,"4089430"
2020-04-05,"delayable",50.535,,0.438618584986172,,,"4089430"
2020-04-06,"delayable",51.77,,0.449671470107081,,,"4089430"
2020-04-07,"delayable",51.23,,0.449916002963738,,,"4089430"
2020-04-08,"delayable",51.87,,0.45030725553439,,,"4089430"
2020-04-09,"delayable",53.09,,0.450600694962379,,,"4089430"
2020-04-10,"delayable",53.235,,0.45099194753303,,,"4089430"
2020-04-11,"delayable",53.235,,0.450698508105042,,,"4089430"
2020-04-12,"delayable",53.235,,0.45030725553439,,,"4089430"
2020-04-13,"delayable",53.235,,0.451676639531671,,,"4089430"
2020-04-14,"delayable",53.38,,0.452165705244985,,,"4089430"
2020-04-15,"delayable",53.31,,0.452239065101982,,,"4089430"
2020-04-16,"delayable",52.71,,0.452532504529971,,,"4089430"
2020-04-17,"delayable",54.01,,0.4526547709583,,,"4089430"
2020-04-18,"delayable",54.21,,0.450258348963058,,,"4089430"
2020-04-19,"delayable",54.21,,0.449720376678412,,,"4089430"
2020-04-20,"delayable",54.41,,0.452605864386968,,,"4089430"
2020-04-21,"delayable",56.4,,0.452410238101643,,,"4089430"
2020-04-22,"delayable",56.79,,0.452508051244305,,,"4089430"
2020-04-23,"delayable",57.04,,0.452336878244645,,,"4089430"
2020-04-24,"delayable",57.17,,0.452679224243966,,,"4089430"
2020-04-25,"delayable",58.52,,0.44996490953507,,,"4089430"
2020-04-26,"delayable",58.52,,0.449280217536429,,,"4089430"
2020-04-27,"delayable",59.87,,0.451676639531671,,,"4089430"
2020-04-28,"delayable",60.68,,0.451481013246345,,,"4089430"
2020-04-29,"delayable",61.88,,0.451236480389688,,,"4089430"
2020-04-30,"delayable",62.33,66.2,0.451212027104022,,,"4089430"
2020-05-01,"delayable",64.02,,0.442188764693368,,,"4089430"
2020-05-02,"delayable",64.47,,0.439841249269458,,,"4089430"
2020-05-03,"delayable",64.47,,0.441797512122716,,,"4089430"
2020-05-04,"delayable",64.92,,0.443680415118977,,,"4089430"
2020-05-05,"delayable",65.89,,0.443533695404983,,,"4089430"
2020-05-06,"delayable",65.95,,0.443338069119657,,,"4089430"
2020-05-07,"delayable",66.98,,0.443386975690989,,,"4089430"
2020-05-08,"delayable",66.255,,0.443509242119317,,,"4089430"
2020-05-09,"delayable",66.255,,0.441821965408382,,,"4089430"
2020-05-10,"delayable",66.255,,0.441283993123736,,,"4089430"
2020-05-11,"delayable",65.53,,0.441699698980053,,,"4089430"
2020-05-12,"delayable",64.92,,0.441504072694728,,,"4089430"
2020-05-13,"delayable",65.38,,0.441283993123736,,,"4089430"
2020-05-14,"delayable",65.27,,0.441137273409742,,,"4089430"
2020-05-15,"delayable",66.3,,0.441161726695407,,,"4089430"
2020-05-16,"delayable",67.155,,0.438618584986172,,,"4089430"
2020-05-17,"delayable",67.155,,0.438080612701526,,,"4089430"
2020-05-18,"delayable",68.01,,0.438276238986851,,,"4089430"
2020-05-19,"delayable",68.6,,0.438031706130194,,,"4089430"
2020-05-20,"delayable",69.35,,0.4378849864162,,,"4089430"
2020-05-21,"delayable",70.5,,0.436857948418239,,,"4089430"
2020-05-22,"delayable",71.95,,0.436686775418579,,,"4089430"
2020-05-23,"delayable",72.755,,0.434632699422658,,,"4089430"
2020-05-24,"delayable",72.755,,0.433752381138692,,,"4089430"
2020-05-25,"delayable",72.755,,0.433752381138692,,,"4089430"
2020-05-26,"delayable",73.56,,0.432969875997388,,,"4089430"
2020-05-27,"delayable",73.04,,0.432529716855405,,,"4089430"
2020-05-28,"delayable",72.67,,0.430206654717161,,,"4089430"
2020-05-29,"delayable",72.57,,0.429521962718521,,,"4089430"
2020-05-30,"delayable",72.85,,0.424240053014723,,,"4089430"
2020-05-31,"delayable",72.85,74.7,0.41893369002526,,,"4089430"
2020-06-01,"delayable",73.13,,0.364598489276012,,,"4089430"
2020-06-02,"delayable",77.09,,0.364305049848023,,,"4089430"
2020-06-03,"delayable",76.94,,0.36420723670536,,,"4089430"
2020-06-04,"delayable",76.75,,0.364060516991366,,,"4089430"
2020-06-05,"delayable",77.29,,0.364133876848363,,,"4089430"
2020-06-06,"delayable",80.42,,0.361150575997144,,,"4089430"
2020-06-07,"delayable",80.42,,0.359756738714197,,,"4089430"
2020-06-08,"delayable",83.55,,0.359610019000203,,,"4089430"
2020-06-09,"delayable",83.12,,0.35951220585754,,,"4089430"
2020-06-10,"delayable",84.63,,0.359536659143206,,,"4089430"
2020-06-11,"delayable",87.03,,0.359561112428872,,,"4089430"
2020-06-12,"delayable",86.8,,0.359463299286209,,,"4089430"
2020-06-13,"delayable",85.515,,0.35767820943261,,,"4089430"
2020-06-14,"delayable",85.515,,0.353423337726774,,,"4089430"
2020-06-15,"delayable",84.23,,0.351491528159181,,,"4089430"
2020-06-16,"delayable",85.93,,0.349412998877594,,,"4089430"
2020-06-17,"delayable",87.22,,0.34909510616394,,,"4089430"
2020-06-18,"delayable",87.19,,0.348875026592948,,,"4089430"
2020-06-19,"delayable",88.45,,0.348703853593288,,,"4089430"
2020-06-20,"delayable",92.42,,0.347065483453684,,,"4089430"
2020-06-21,"delayable",92.42,,0.343959916174137,,,"4089430"
2020-06-22,"delayable",96.39,,0.342370452605864,,,"4089430"
2020-06-23,"delayable",96.41,,0.341954746749547,,,"4089430"
2020-06-24,"delayable",97.1,,0.339289338611983,,,"4089430"
2020-06-25,"delayable",95.34,,0.338702459756005,,,"4089430"
2020-06-26,"delayable",98.67,,0.337650968472379,,,"4089430"
2020-06-27,"delayable",99.45,,0.332540231768242,,,"4089430"
2020-06-28,"delayable",99.45,,0.328945598775379,,,"4089430"
2020-06-29,"delayable",100.23,,0.3249352599262,,,"4089430"
2020-06-30,"delayable",100.92,95.9,0.324201661356228,3913654.38359479,0.8,"4089430"
2020-07-01,"delayable",100.76,,0.232990905823061,,,"4089430"
2020-07-02,"delayable",103.34,,0.232941999251729,,,"4089430"
2020-07-03,"delayable",102.92,,0.232648559823741,,,"4089430"
2020-07-04,"delayable",102.56,,0.232232853967423,,,"4089430"
2020-07-05,"delayable",102.56,,0.231670428397112,,,"4089430"
2020-07-06,"delayable",102.2,,0.229909791829179,,,"4089430"
2020-07-07,"delayable",101.6,,0.22927400640187,,,"4089430"
2020-07-08,"delayable",102.5,,0.22876048740289,,,"4089430"
2020-07-09,"delayable",101.65,,0.228320328260907,,,"4089430"
2020-07-10,"delayable",99.38,,0.227953528975921,,,"4089430"
2020-07-11,"delayable",96.72,,0.227219930405949,,,"4089430"
2020-07-12,"delayable",96.72,,0.224652335411048,,,"4089430"
2020-07-13,"delayable",94.06,,0.222989511985778,,,"4089430"
2020-07-14,"delayable",94.17,,0.222475992986798,,,"4089430"
2020-07-15,"delayable",93.12,,0.222011380559149,,,"4089430"
2020-07-16,"delayable",93.58,,0.221228875417846,,,"4089430"
2020-07-17,"delayable",92.38,,0.220984342561188,,,"4089430"
2020-07-18,"delayable",91.76,,0.220446370276542,,,"4089430"
2020-07-19,"delayable",91.76,,0.219590505278242,,,"4089430"
2020-07-20,"delayable",91.14,,0.216827283998014,,,"4089430"
2020-07-21,"delayable",89.9,,0.215946965714048,,,"4089430"
2020-07-22,"delayable",89.65,,0.215555713143396,,,"4089430"
2020-07-23,"delayable",87.27,,0.215213367144076,,,"4089430"
2020-07-24,"delayable",88.67,,0.214919927716088,,,"4089430"
2020-07-25,"delayable",89.585,,0.214015156146456,,,"4089430"
2020-07-26,"delayable",89.585,,0.212963664862829,,,"4089430"
2020-07-27,"delayable",90.5,,0.211056308580902,,,"4089430"
2020-07-28,"delayable",92.33,,0.210542789581922,,,"4089430"
2020-07-29,"delayable",92.43,,0.209907004154613,,,"4089430"
2020-07-30,"delayable",94.98,,0.209417938441299,,,"4089430"
2020-07-31,"delayable",95.52,103.3,0.208024101158352,,,"4089430"
2020-08-01,"delayable",96.85,,0.160829259823496,,,"4089430"
2020-08-02,"delayable",96.85,,0.160780353252165,,,"4089430"
2020-08-03,"delayable",98.18,,0.159973394825196,,,"4089430"
2020-08-04,"delayable",99.79,,0.159631048825875,,,"4089430"
2020-08-05,"delayable",99.2,,0.159386515969218,,,"4089430"
2020-08-06,"delayable",98.98,,0.15926424954089,,,"4089430"
2020-08-07,"delayable",99.36,,0.159166436398227,,,"4089430"
2020-08-08,"delayable",97.67,,0.158824090398906,,,"4089430"
2020-08-09,"delayable",97.67,,0.157821505686612,,,"4089430"
2020-08-10,"delayable",95.98,,0.157356893258963,,,"4089430"
2020-08-11,"delayable",94.72,,0.157136813687971,,,"4089430"
2020-08-12,"delayable",94.28,,0.157039000545308,,,"4089430"
2020-08-13,"delayable",92.83,,0.15691673411698,,,"4089430"
2020-08-14,"delayable",92.17,,0.156818920974317,,,"4089430"
2020-08-15,"delayable",93.64,,0.156403215117999,,,"4089430"
2020-08-16,"delayable",93.64,,0.155620709976696,,,"4089430"
2020-08-17,"delayable",95.11,,0.154764844978396,,,"4089430"
2020-08-18,"delayable",95.84,,0.15456921869307,,,"4089430"
2020-08-19,"delayable",97.27,,0.154446952264741,,,"4089430"
2020-08-20,"delayable",98.11,,0.154275779265081,,,"4089430"
2020-08-21,"delayable",97.82,,0.154006793122758,,,"4089430"
2020-08-22,"delayable",98.64,,0.153542180695109,,,"4089430"
2020-08-23,"delayable",98.64,,0.152637409125477,,,"4089430"
2020-08-24,"delayable",99.46,,0.1520505302695,,,"4089430"
2020-08-25,"delayable",100.53,,0.151830450698508,,,"4089430"
2020-08-26,"delayable",99.19,,0.151585917841851,,,"4089430"
2020-08-27,"delayable",102.63,,0.151439198127856,,,"4089430"
2020-08-28,"delayable",104.6,,0.151243571842531,,,"4089430"
2020-08-29,"delayable",106.77,,0.149140589275278,,,"4089430"
2020-08-30,"delayable",106.77,,0.14838253741964,,,"4089430"
2020-08-31,"delayable",106.77,103.3,0.146450727852048,,,"4089430"
2020-09-01,"delayable",108.94,,0.114930442628924,,,"4089430"
2020-09-02,"delayable",113.85,,0.114930442628924,,,"4089430"
2020-09-03,"delayable",112.13,,0.114857082771927,,,"4089430"
2020-09-04,"delayable",110.2,,0.114783722914929,,,"4089430"
2020-09-05,"delayable",106.495,,0.114637003200935,,,"4089430"
2020-09-06,"delayable",106.495,,0.114074577630623,,,"4089430"
2020-09-07,"delayable",102.79,,0.113243165917989,,,"4089430"
2020-09-08,"delayable",105.37,,0.113023086346997,,,"4089430"
2020-09-09,"delayable",100.41,,0.112925273204334,,,"4089430"
2020-09-10,"delayable",97.71,,0.112803006776005,,,"4089430"
2020-09-11,"delayable",96.83,,0.112729646919008,,,"4089430"
2020-09-12,"delayable",99.3,,0.112558473919348,,,"4089430"
2020-09-13,"delayable",99.3,,0.112362847634022,,,"4089430"
2020-09-14,"delayable",101.77,,0.111751515492379,,,"4089430"
2020-09-15,"delayable",95.06,,0.111580342492719,,,"4089430"
2020-09-16,"delayable",94.33,,0.111433622778725,,,"4089430"
2020-09-17,"delayable",95.31,,0.111335809636062,,,"4089430"
2020-09-18,"delayable",94.03,,0.11128690306473,,,"4089430"
2020-09-19,"delayable",95.645,,0.110993463636742,,,"4089430"
2020-09-20,"delayable",95.645,,0.11043103806643,,,"4089430"
2020-09-21,"delayable",97.26,,0.11025986506677,,,"4089430"
2020-09-22,"delayable",95.89,,0.110137598638441,,,"4089430"
2020-09-23,"delayable",96.99,,0.110039785495778,,,"4089430"
2020-09-24,"delayable",96.25,,0.109917519067449,,,"4089430"
2020-09-25,"delayable",97.89,,0.109795252639121,,,"4089430"
2020-09-26,"delayable",97.975,,0.108890481069489,,,"4089430"
2020-09-27,"delayable",97.975,,0.108450321927506,,,"4089430"
2020-09-28,"delayable",98.06,,0.107961256214191,,,"4089430"
2020-09-29,"delayable",98.34,,0.107618910214871,,,"4089430"
2020-09-30,"delayable",98.62,103.4,0.107423283929545,3927821,1.3,"4089430"
2020-10-01,"delayable",100.82,,0.093118111815094,,,"4089430"
2020-10-02,"delayable",101.67,,0.093118111815094,,,"4089430"
2020-10-03,"delayable",103.59,,0.0930447519580968,,,"4089430"
2020-10-04,"delayable",103.59,,0.092849125672771,,,"4089430"
2020-10-05,"delayable",105.51,,0.0925556862447823,,,"4089430"
2020-10-06,"delayable",106.66,,0.0923600599594565,,,"4089430"
2020-10-07,"delayable",106.91,,0.092311153388125,,,"4089430"
2020-10-08,"delayable",106.25,,0.0922622468167935,,,"4089430"
2020-10-09,"delayable",105.32,,0.0922133402454621,,,"4089430"
2020-10-10,"delayable",104.395,,0.0921399803884649,,,"4089430"
2020-10-11,"delayable",104.395,,0.0920177139601362,,,"4089430"
2020-10-12,"delayable",103.47,,0.0919443541031391,,,"4089430"
2020-10-13,"delayable",103.08,,0.0918709942461419,,,"4089430"
2020-10-14,"delayable",101.68,,0.0918465409604762,,,"4089430"
2020-10-15,"delayable",101.72,,0.0917487278178132,,,"4089430"
2020-10-16,"delayable",101.77,,0.0916753679608161,,,"4089430"
2020-10-17,"delayable",101.08,,0.0915775548181531,,,"4089430"
2020-10-18,"delayable",101.08,,0.091406381818493,,,"4089430"
2020-10-19,"delayable",100.39,,0.0913085686758301,,,"4089430"
2020-10-20,"delayable",100.48,,0.0909662226765099,,,"4089430"
2020-10-21,"delayable",100.02,,0.0908439562481813,,,"4089430"
2020-10-22,"delayable",99.1,,0.0907705963911841,,,"4089430"
2020-10-23,"delayable",100.18,,0.0907705963911841,,,"4089430"
2020-10-24,"delayable",99.995,,0.0909662226765099,,,"4089430"
2020-10-25,"delayable",99.995,,0.0907950496768498,,,"4089430"
2020-10-26,"delayable",99.81,,0.0905016102488611,,,"4089430"
2020-10-27,"delayable",101.78,,0.0904037971061982,,,"4089430"
2020-10-28,"delayable",104.14,,0.0903059839635353,,,"4089430"
2020-10-29,"delayable",105.99,,0.0899880912498808,,,"4089430"
2020-10-30,"delayable",106.22,,0.0898169182502207,,,"4089430"
2020-10-31,"delayable",110.175,104.5,0.0871515101126563,,,"4089430"
2020-11-01,"delayable",110.175,,0.147746751992331,,,"4089430"
2020-11-02,"delayable",114.13,,0.148480350562303,,,"4089430"
2020-11-03,"delayable",118.7,,0.148651523561963,,,"4089430"
2020-11-04,"delayable",123.63,,0.149238402417941,,,"4089430"
2020-11-05,"delayable",128.64,,0.183106203064975,,,"4089430"
2020-11-06,"delayable",122.85,,0.185258092203559,,,"4089430"
2020-11-07,"delayable",109.31,,0.1867986492005,,,"4089430"
2020-11-08,"delayable",109.31,,0.190515548621691,,,"4089430"
2020-11-09,"delayable",95.77,,0.191933839190303,,,"4089430"
2020-11-10,"delayable",85.18,,0.19183602604764,,,"4089430"
2020-11-11,"delayable",76.07,,0.19217837204696,,,"4089430"
2020-11-12,"delayable",66.52,,0.192398451617952,,,"4089430"
2020-11-13,"delayable",68.28,,0.192447358189283,,,"4089430"
2020-11-14,"delayable",70.68,,0.19234954504662,,,"4089430"
2020-11-15,"delayable",70.68,,0.193058690330926,,,"4089430"
2020-11-16,"delayable",73.08,,0.192202825332626,,,"4089430"
2020-11-17,"delayable",74.88,,0.1920071990473,,,"4089430"
2020-11-18,"delayable",76.17,,0.191982745761634,,,"4089430"
2020-11-19,"delayable",77.08,,0.192031652332966,,,"4089430"
2020-11-20,"delayable",78.53,,0.192056105618631,,,"4089430"
2020-11-21,"delayable",81.245,,0.19234954504662,,,"4089430"
2020-11-22,"delayable",81.245,,0.192129465475629,,,"4089430"
2020-11-23,"delayable",83.96,,0.191591493190983,,,"4089430"
2020-11-24,"delayable",86.62,,0.191273600477328,,,"4089430"
2020-11-25,"delayable",87.87,,0.190980161049339,,,"4089430"
2020-11-26,"delayable",89.97,,0.190515548621691,,,"4089430"
2020-11-27,"delayable",92.73,,0.190735628192682,,,"4089430"
2020-11-28,"delayable",99.5,,0.188877178482087,,,"4089430"
2020-11-29,"delayable",99.5,,0.186016144059197,,,"4089430"
2020-11-30,"delayable",106.27,98.6,0.180807594212396,,,"4089430"
2020-12-01,"delayable",111.2,,0.163323494961401,,,"4089430"
2020-12-02,"delayable",111.56,,0.163127868676075,,,"4089430"
2020-12-03,"delayable",121.96,,0.161905204392788,,,"4089430"
2020-12-04,"delayable",126.83,,0.161685124821797,,,"4089430"
2020-12-05,"delayable",135.245,,0.161440591965139,,,"4089430"
2020-12-06,"delayable",135.245,,0.160927072966159,,,"4089430"
2020-12-07,"delayable",143.66,,0.16029128753885,,,"4089430"
2020-12-08,"delayable",147.42,,0.15994894153953,,,"4089430"
2020-12-09,"delayable",155.01,,0.159679955397207,,,"4089430"
2020-12-10,"delayable",150.7,,0.159582142254544,,,"4089430"
2020-12-11,"delayable",151.04,,0.159337609397887,,,"4089430"
2020-12-12,"delayable",149.555,,0.159239796255224,,,"4089430"
2020-12-13,"delayable",149.555,,0.158970810112901,,,"4089430"
2020-12-14,"delayable",148.07,,0.158995263398567,,,"4089430"
2020-12-15,"delayable",148.4,,0.158921903541569,,,"4089430"
2020-12-16,"delayable",148.8,,0.158921903541569,,,"4089430"
2020-12-17,"delayable",149.12,,0.159166436398227,,,"4089430"
2020-12-18,"delayable",149.38,,0.159239796255224,,,"4089430"
2020-12-19,"delayable",147.265,,0.159802221825536,,,"4089430"
2020-12-20,"delayable",147.265,,0.16447279938769,,,"4089430"
2020-12-21,"delayable",145.15,,0.168605404665198,,,"4089430"
2020-12-22,"delayable",143.55,,0.169461269663498,,,"4089430"
2020-12-23,"delayable",140.47,,0.17036604123313,,,"4089430"
2020-12-24,"delayable",137.48,,0.171026279946105,,,"4089430"
2020-12-25,"delayable",106.425,,0.173447155227012,,,"4089430"
2020-12-26,"delayable",106.425,,0.174596459653301,,,"4089430"
2020-12-27,"delayable",106.425,,0.176332642935568,,,"4089430"
2020-12-28,"delayable",106.425,,0.176430456078231,,,"4089430"
2020-12-29,"delayable",75.37,,0.175892483793585,,,"4089430"
2020-12-30,"delayable",69.56,,0.175794670650922,,,"4089430"
2020-12-31,"delayable",64.6,100.8,0.174694272795964,3788373,1.5,"4089430"
2021-01-01,"delayable",61.59,,0.239984545523459,,,"4089430"
2021-01-02,"delayable",61.59,,0.240253531665782,,,"4089430"
2021-01-03,"delayable",61.59,,0.241378382806406,,,"4089430"
2021-01-04,"delayable",58.58,,0.242356514233035,,,"4089430"
2021-01-05,"delayable",60.91,,0.24421496394363,,,"4089430"
2021-01-06,"delayable",57.2,,0.245462081512582,,,"4089430"
2021-01-07,"delayable",53.31,,0.245779974226237,,,"4089430"
2021-01-08,"delayable",52.96,,0.245902240654566,,,"4089430"
2021-01-09,"delayable",53.35,,0.246024507082894,,,"4089430"
2021-01-10,"delayable",53.35,,0.24639130636788,,,"4089430"
2021-01-11,"delayable",53.74,,0.247051545080855,,,"4089430"
2021-01-12,"delayable",53.04,,0.247075998366521,,,"4089430"
2021-01-13,"delayable",51.7,,0.247173811509183,,,"4089430"
2021-01-14,"delayable",50.86,,0.247320531223178,,,"4089430"
2021-01-15,"delayable",50.99,,0.247491704222838,,,"4089430"
2021-01-16,"delayable",51.145,,0.247222718080515,,,"4089430"
2021-01-17,"delayable",51.145,,0.247760690365161,,,"4089430"
2021-01-18,"delayable",51.3,,0.248078583078815,,,"4089430"
2021-01-19,"delayable",51.02,,0.248127489650147,,,"4089430"
2021-01-20,"delayable",50.99,,0.248249756078475,,,"4089430"
2021-01-21,"delayable",50.42,,0.248103036364481,,,"4089430"
2021-01-22,"delayable",50.83,,0.248176396221478,,,"4089430"
2021-01-23,"delayable",51.035,,0.247858503507824,,,"4089430"
2021-01-24,"delayable",51.035,,0.247809596936492,,,"4089430"
2021-01-25,"delayable",51.24,,0.248029676507484,,,"4089430"
2021-01-26,"delayable",51.54,,0.247736237079495,,,"4089430"
2021-01-27,"delayable",52.6,,0.247638423936832,,,"4089430"
2021-01-28,"delayable",54.12,,0.247467250937172,,,"4089430"
2021-01-29,"delayable",54.73,,0.246611385938872,,,"4089430"
2021-01-30,"delayable",56.305,,0.243554725230656,,,"4089430"
2021-01-31,"delayable",56.305,91.7,0.240889317093091,,,"4089430"
2021-02-01,"delayable",57.88,,0.232673013109406,,,"4089430"
2021-02-02,"delayable",59.01,,0.232697466395072,,,"4089430"
2021-02-03,"delayable",59.12,,0.232721919680738,,,"4089430"
2021-02-04,"delayable",59.55,,0.232697466395072,,,"4089430"
2021-02-05,"delayable",59.83,,0.232673013109406,,,"4089430"
2021-02-06,"delayable",59.745,,0.232673013109406,,,"4089430"
2021-02-07,"delayable",59.745,,0.232697466395072,,,"4089430"
2021-02-08,"delayable",59.66,,0.232746372966404,,,"4089430"
2021-02-09,"delayable",59.78,,0.232673013109406,,,"4089430"
2021-02-10,"delayable",58.76,,0.232648559823741,,,"4089430"
2021-02-11,"delayable",58.21,,0.232599653252409,,,"4089430"
2021-02-12,"delayable",58.7,,0.232526293395412,,,"4089430"
2021-02-13,"delayable",58.785,,0.232232853967423,,,"4089430"
2021-02-14,"delayable",58.785,,0.232208400681758,,,"4089430"
2021-02-15,"delayable",58.87,,0.231694881682777,,,"4089430"
2021-02-16,"delayable",58.64,,0.231499255397451,,,"4089430"
2021-02-17,"delayable",59.62,,0.231425895540454,,,"4089430"
2021-02-18,"delayable",59.74,,0.231376988969123,,,"4089430"
2021-02-19,"delayable",59.01,,0.231254722540794,,,"4089430"
2021-02-20,"delayable",58.21,,0.230985736398471,,,"4089430"
2021-02-21,"delayable",58.21,,0.23076565682748,,,"4089430"
2021-02-22,"delayable",57.41,,0.230105418114505,,,"4089430"
2021-02-23,"delayable",56.56,,0.229934245114845,,,"4089430"
2021-02-24,"delayable",56.23,,0.229811978686516,,,"4089430"
2021-02-25,"delayable",56.11,,0.22961635240119,,,"4089430"
2021-02-26,"delayable",57.15,,0.22927400640187,,,"4089430"
2021-02-27,"delayable",59.545,,0.22658414497864,,,"4089430"
2021-02-28,"delayable",59.545,,0.224603428839716,,,"4089430"
2021-03-01,"delayable",61.94,,,,,"4089430"
2021-03-02,"delayable",64.11,,,,,"4089430"
2021-03-03,"delayable",65.44,,,,,"4089430"
2021-03-04,"delayable",66.3,,,,,"4089430"
2021-03-05,"delayable",66.37,,,,,"4089430"
2021-03-06,"delayable",65.08,,,,,"4089430"
2021-03-07,"delayable",65.08,,,,,"4089430"
2021-03-08,"delayable",63.79,,,,,"4089430"
2021-03-09,"delayable",63.09,,,,,"4089430"
2021-03-10,"delayable",62.74,,,,,"4089430"
2021-03-11,"delayable",63.1,,,,,"4089430"
2021-03-12,"delayable",62.61,,,,,"4089430"
2021-03-13,"delayable",62.375,,,,,"4089430"
2021-03-14,"delayable",62.375,,,,,"4089430"
2021-03-15,"delayable",62.14,,,,,"4089430"
2021-03-16,"delayable",62.2,,,,,"4089430"
2021-03-17,"delayable",61.48,,,,,"4089430"
2021-03-18,"delayable",60.64,,,,,"4089430"
2021-03-19,"delayable",59.98,,,,,"4089430"
2021-03-20,"delayable",59.555,,,,,"4089430"
2021-03-21,"delayable",59.555,,,,,"4089430"
2021-03-22,"delayable",59.13,,,,,"4089430"
2021-03-23,"delayable",58.62,,,,,"4089430"
2021-03-24,"delayable",56.83,,,,,"4089430"
2021-03-25,"delayable",59.45,,,,,"4089430"
2021-03-26,"delayable",60.55,,,,,"4089430"
2021-03-27,"delayable",62.625,,,,,"4089430"
2021-03-28,"delayable",62.625,,,,,"4089430"
2021-03-29,"delayable",64.7,,,,,"4089430"
2021-03-30,"delayable",65.96,,,,,"4089430"
2021-03-31,"delayable",68.87,,,,,"4089430"
2020-03-04,"social",98.97,,,,,"1744973"
2020-03-05,"social",98.65,,,,,"1744973"
2020-03-06,"social",98.77,,,,,"1744973"
2020-03-07,"social",97.185,,,,,"1744973"
2020-03-08,"social",97.185,,,,,"1744973"
2020-03-09,"social",95.6,,,,,"1744973"
2020-03-10,"social",94.49,,,,,"1744973"
2020-03-11,"social",94.43,,,,,"1744973"
2020-03-12,"social",93.94,,,,,"1744973"
2020-03-13,"social",91.01,,,,,"1744973"
2020-03-14,"social",85.885,,,,,"1744973"
2020-03-15,"social",85.885,,,,,"1744973"
2020-03-16,"social",80.76,,,,,"1744973"
2020-03-17,"social",76.5,,,,,"1744973"
2020-03-18,"social",72.38,,,,,"1744973"
2020-03-19,"social",66.14,,,,,"1744973"
2020-03-20,"social",61.07,,,,,"1744973"
2020-03-21,"social",50.2,,,,,"1744973"
2020-03-22,"social",50.2,,,,,"1744973"
2020-03-23,"social",39.33,,0.698807374096906,,,"1744973"
2020-03-24,"social",36.41,,0.821789219661278,,,"1744973"
2020-03-25,"social",30.94,,0.839153385181318,,,"1744973"
2020-03-26,"social",28.17,,0.848494503926422,,,"1744973"
2020-03-27,"social",25.58,,0.862362913351668,,,"1744973"
2020-03-28,"social",21.42,,0.868724043294653,,,"1744973"
2020-03-29,"social",21.42,,0.873595178836578,,,"1744973"
2020-03-30,"social",17.26,,0.888208585462354,,,"1744973"
2020-03-31,"social",19.02,70.3,0.882363222812043,1799960.87417805,3.7,"1744973"
2020-04-01,"social",19.23,,0.932220727770573,,,"1744973"
2020-04-02,"social",19.51,,0.932679187586284,,,"1744973"
2020-04-03,"social",19.77,,0.936404173588932,,,"1744973"
2020-04-04,"social",21.725,,0.936919940881607,,,"1744973"
2020-04-05,"social",21.725,,0.937206478266426,,,"1744973"
2020-04-06,"social",23.68,,0.943624915686375,,,"1744973"
2020-04-07,"social",21.16,,0.943739530640302,,,"1744973"
2020-04-08,"social",20.53,,0.943796838117266,,,"1744973"
2020-04-09,"social",20.61,,0.94385414559423,,,"1744973"
2020-04-10,"social",20.3,,0.944083375502085,,,"1744973"
2020-04-11,"social",20.3,,0.943796838117266,,,"1744973"
2020-04-12,"social",20.3,,0.943624915686375,,,"1744973"
2020-04-13,"social",20.3,,0.941619153992641,,,"1744973"
2020-04-14,"social",19.99,,0.941504539038713,,,"1744973"
2020-04-15,"social",20.58,,0.941275309130858,,,"1744973"
2020-04-16,"social",20.58,,0.941619153992641,,,"1744973"
